City_ID,City,Country,Date,Lat,Lng,Current Description,Max Temp,Humidity,Cloudiness,Wind Speed
452,Axim,GH,2021-05-28 17:15:01,4.8699,-2.2405,overcast clouds,84.43,69,91,8.95
453,Saint-Andre-Avellin,CA,2021-05-28 17:17:44,45.7168,-75.066,overcast clouds,52.83,27,96,6.08
454,Bindura,ZW,2021-05-28 17:17:44,-17.3019,31.3306,clear sky,46.85,37,0,3.18
455,Finschhafen,PG,2021-05-28 17:17:44,-6.6024,147.8681,overcast clouds,78.1,86,100,6.89
456,Ocos,GT,2021-05-28 17:17:45,14.5094,-92.1933,overcast clouds,91.58,66,100,4.09
457,Labuhan,ID,2021-05-28 17:17:45,-6.8844,112.2051,overcast clouds,79.21,86,96,8.3
458,San Quintin,MX,2021-05-28 17:17:45,30.4833,-115.95,broken clouds,63.5,65,58,11.61
459,Morondava,MG,2021-05-28 17:17:46,-20.2833,44.2833,clear sky,74.79,72,0,11.54
460,Perth,AU,2021-05-28 17:13:36,-31.9333,115.8333,moderate rain,63.05,96,75,14.27
461,Zhengjiatun,CN,2021-05-28 17:17:46,43.5064,123.5064,overcast clouds,56.05,60,87,2.91
462,Darhan,MN,2021-05-28 17:17:47,49.4867,105.9228,moderate rain,56.89,45,100,2.95
463,Iringa,TZ,2021-05-28 17:17:47,-7.7667,35.7,overcast clouds,59.7,81,88,5.5
464,Dawlatabad,AF,2021-05-28 17:17:48,36.4141,64.9053,clear sky,87.62,15,1,3.0
465,Itarema,BR,2021-05-28 17:17:48,-2.9248,-39.9167,few clouds,86.45,58,12,14.05
466,Kalabo,ZM,2021-05-28 17:17:48,-14.97,22.6814,clear sky,65.23,29,0,3.38
467,Broken Hill,AU,2021-05-28 17:17:49,-31.95,141.4333,overcast clouds,46.11,71,100,12.66
468,Balykshi,KZ,2021-05-28 17:17:49,47.0667,51.8667,scattered clouds,73.4,64,40,11.18
469,Vadso,NO,2021-05-28 17:17:49,70.0744,29.7487,light rain,36.48,69,75,20.71
470,Saint-Denis,FR,2021-05-28 17:17:50,48.9167,2.3333,clear sky,72.99,44,0,5.99
471,Wuxue,CN,2021-05-28 17:17:50,29.8506,115.5525,overcast clouds,69.42,71,100,4.21
472,Vozhega,RU,2021-05-28 17:17:50,60.4725,40.2213,few clouds,56.03,67,13,7.99
473,Riohacha,CO,2021-05-28 17:17:51,11.5444,-72.9072,overcast clouds,89.73,57,89,13.6
474,Veraval,IN,2021-05-28 17:17:51,20.9,70.3667,broken clouds,84.78,75,73,10.71
475,Sokoto,NG,2021-05-28 17:17:51,13.0609,5.239,overcast clouds,103.14,12,95,4.83
476,Puerto Carreno,CO,2021-05-28 17:17:52,6.189,-67.4859,overcast clouds,86.68,63,100,5.35
477,Mvomero,TZ,2021-05-28 17:17:52,-6.25,38.6667,overcast clouds,74.37,74,96,3.74
478,Juba,SS,2021-05-28 17:17:52,4.8517,31.5825,light rain,76.96,79,86,1.83
479,Provideniya,RU,2021-05-28 17:17:53,64.3833,-173.3,clear sky,40.3,55,4,10.89
480,Camocim,BR,2021-05-28 17:17:53,-2.9022,-40.8411,few clouds,88.84,55,20,8.66
481,Mount Gambier,AU,2021-05-28 17:17:53,-37.8333,140.7667,scattered clouds,37.31,93,40,0.0
482,Marshfield,US,2021-05-28 17:16:54,44.6689,-90.1718,overcast clouds,50.2,70,90,11.5
483,Kieta,PG,2021-05-28 17:17:54,-6.2167,155.6333,moderate rain,76.17,93,100,0.51
484,Iqaluit,CA,2021-05-28 17:17:54,63.7506,-68.5145,broken clouds,31.73,69,75,17.0
485,Rudbar,AF,2021-05-28 17:17:54,30.15,62.6,clear sky,90.14,17,0,7.16
486,Sao Joao Da Barra,BR,2021-05-28 17:17:55,-21.6403,-41.0511,few clouds,86.09,76,14,13.96
487,Opuwo,NA,2021-05-28 17:17:55,-18.0607,13.84,clear sky,69.94,24,0,8.72
488,Dejen,ET,2021-05-28 17:17:55,10.1667,38.1333,broken clouds,67.57,21,76,11.32
489,Monte Aprazivel,BR,2021-05-28 17:17:56,-20.7725,-49.7142,light rain,88.45,30,78,12.01
490,Nagato,JP,2021-05-28 17:17:56,34.3833,131.2,scattered clouds,69.71,83,36,18.12
491,Boca Do Acre,BR,2021-05-28 17:17:56,-8.7522,-67.3978,few clouds,93.9,39,23,2.93
492,Ponta Delgada,PT,2021-05-28 17:17:57,37.7333,-25.6667,few clouds,65.12,59,20,11.5
493,Westport,US,2021-05-28 17:16:37,41.1415,-73.3579,clear sky,68.09,50,1,1.01
494,Seymchan,RU,2021-05-28 17:17:57,62.8833,152.4333,overcast clouds,40.1,79,100,5.57
495,Whyalla,AU,2021-05-28 17:17:58,-33.0333,137.5833,overcast clouds,53.49,76,100,8.05
496,Saurimo,AO,2021-05-28 17:17:58,-9.6608,20.3916,few clouds,69.01,41,19,4.27
497,Zakopane,PL,2021-05-28 17:17:58,49.299,19.9489,broken clouds,56.05,81,84,3.69
498,Yar-Sale,RU,2021-05-28 17:17:59,66.8333,70.8333,scattered clouds,41.58,44,47,6.46
499,Mitchell,US,2021-05-28 17:13:59,43.7094,-98.0298,overcast clouds,50.11,75,90,8.99
500,Tabou,CI,2021-05-28 17:17:59,4.423,-7.3528,overcast clouds,82.94,76,91,7.31
501,Shelburne,CA,2021-05-28 17:14:47,44.0787,-80.2041,light rain,42.53,95,100,12.97
502,Mumford,GH,2021-05-28 17:18:00,5.2618,-0.759,scattered clouds,83.21,74,50,13.13
503,Tondano,ID,2021-05-28 17:18:00,1.3038,124.9112,scattered clouds,69.89,96,45,2.66
504,Matara,LK,2021-05-28 17:18:00,5.9485,80.5353,overcast clouds,80.01,86,100,12.71
505,Mayo,US,2021-05-28 17:18:01,38.8876,-76.5119,broken clouds,77.16,70,75,8.99
506,Veseloyarsk,RU,2021-05-28 17:18:01,51.2836,81.1056,clear sky,51.58,51,0,8.21
507,Touros,BR,2021-05-28 17:18:01,-5.1989,-35.4608,scattered clouds,86.9,66,27,16.37
508,Shelopugino,RU,2021-05-28 17:18:02,51.6514,117.5599,clear sky,40.66,74,7,2.73
509,Kalmunai,LK,2021-05-28 17:18:02,7.4167,81.8167,broken clouds,82.38,74,65,3.22
510,Damghan,IR,2021-05-28 17:18:03,36.1683,54.348,clear sky,80.82,21,0,3.44
511,Nunoa,PE,2021-05-28 17:18:03,-14.48,-70.6411,broken clouds,57.74,28,65,6.51
512,The Valley,AI,2021-05-28 17:18:03,18.217,-63.0578,few clouds,89.46,70,20,10.36
513,Batagay,RU,2021-05-28 17:18:04,67.6333,134.6333,few clouds,45.59,77,12,7.14
514,Jaen,ES,2021-05-28 17:18:04,38.0,-3.5,few clouds,78.42,32,18,4.16
515,Guarapari,BR,2021-05-28 17:18:04,-20.6667,-40.4975,clear sky,85.91,68,2,15.1
516,Kahului,US,2021-05-28 17:17:19,20.8947,-156.47,few clouds,76.84,81,20,10.36
517,Almaznyy,RU,2021-05-28 17:18:05,48.0448,40.045,broken clouds,69.94,72,55,8.19
518,Hearst,CA,2021-05-28 17:18:05,49.6835,-83.6665,clear sky,52.05,26,0,7.2
519,Ancud,CL,2021-05-28 17:14:20,-41.8697,-73.8203,overcast clouds,51.42,61,91,11.34
520,Melfort,CA,2021-05-28 17:18:05,52.8667,-104.6177,light rain,57.96,58,97,24.16
521,Pudozh,RU,2021-05-28 17:18:06,61.8099,36.5345,moderate rain,48.24,93,100,4.27
522,Rhyl,GB,2021-05-28 17:18:06,53.3196,-3.4886,light rain,60.8,89,100,1.01
523,Coari,BR,2021-05-28 17:18:06,-4.085,-63.1414,scattered clouds,91.18,49,43,1.14
524,Zeya,RU,2021-05-28 17:18:07,53.75,127.2667,overcast clouds,45.28,95,100,4.59
525,Khandbari,NP,2021-05-28 17:18:07,27.3747,87.2039,overcast clouds,69.51,91,100,2.57
526,Letlhakeng,BW,2021-05-28 17:18:08,-24.0944,25.0298,clear sky,62.42,23,0,6.26
527,Gambiran,ID,2021-05-28 17:18:08,-6.7988,111.4951,overcast clouds,75.61,91,95,5.21
528,Mackay,AU,2021-05-28 17:16:41,-21.15,149.2,clear sky,59.04,81,1,8.05
529,Solnechnyy,RU,2021-05-28 17:18:08,50.7214,136.6319,broken clouds,45.77,81,71,1.88
530,Vuktyl,RU,2021-05-28 17:18:09,63.8567,57.3094,overcast clouds,45.09,74,88,5.61
531,Ponnani,IN,2021-05-28 17:18:09,10.767,75.9252,scattered clouds,81.72,81,43,6.64
532,Lucapa,AO,2021-05-28 17:18:10,-8.4192,20.7447,clear sky,73.63,38,5,3.06
533,Lufilufi,WS,2021-05-28 17:18:10,-13.8745,-171.5986,scattered clouds,81.75,71,39,10.47
534,Lakes Entrance,AU,2021-05-28 17:18:10,-37.8811,147.981,overcast clouds,46.18,62,85,5.57
535,Tolmachevo,RU,2021-05-28 17:18:11,54.9824,82.7363,clear sky,49.98,57,0,6.71
536,Lencois Paulista,BR,2021-05-28 17:18:11,-22.5986,-48.8003,overcast clouds,88.29,33,88,9.42
537,Petropavlovsk-Kamchatskiy,RU,2021-05-28 17:18:11,53.0452,158.6483,overcast clouds,28.99,100,96,1.81
538,Kabala,SL,2021-05-28 17:18:12,9.5833,-11.55,overcast clouds,86.97,58,90,5.86
539,Anchorage,US,2021-05-28 17:13:18,61.2181,-149.9003,light rain,49.35,75,90,4.0
540,Nara,JP,2021-05-28 17:18:12,34.6851,135.8049,overcast clouds,69.08,77,100,3.13
541,Conil,FR,2021-05-28 17:18:13,44.9673,3.7177,broken clouds,60.37,71,84,2.53
542,Bull Savanna,JM,2021-05-28 17:18:13,17.8868,-77.5902,light rain,83.25,62,50,7.2
543,Lar,IN,2021-05-28 17:18:13,26.2039,83.9717,overcast clouds,77.11,85,100,18.7
544,Yuanping,CN,2021-05-28 17:18:14,38.7153,112.7575,clear sky,63.23,32,5,3.71
545,Jumla,NP,2021-05-28 17:18:14,29.2747,82.1838,overcast clouds,58.03,95,100,2.53
546,Bondo,CD,2021-05-28 17:18:15,3.8146,23.6866,overcast clouds,77.97,69,98,2.21
547,Oussouye,SN,2021-05-28 17:18:15,12.485,-16.5469,clear sky,96.98,42,0,14.2
548,Bonthe,SL,2021-05-28 17:18:15,7.5264,-12.505,light rain,84.9,70,88,8.99
549,Lieksa,FI,2021-05-28 17:18:16,63.3167,30.0167,overcast clouds,48.16,65,90,7.63
550,Fruitvale,US,2021-05-28 17:18:16,39.0817,-108.4968,clear sky,81.03,14,1,1.01
551,Mandera,KE,2021-05-28 17:18:16,3.9366,41.867,overcast clouds,84.52,50,99,13.06
552,Yamoussoukro,CI,2021-05-28 17:18:17,6.8206,-5.2767,scattered clouds,93.09,52,40,3.69
553,Moose Factory,CA,2021-05-28 17:18:17,51.2585,-80.6094,clear sky,44.6,75,1,13.8
554,Irgakly,RU,2021-05-28 17:18:17,44.3611,44.7556,clear sky,71.08,57,5,1.97
555,Kysyl-Syr,RU,2021-05-28 17:18:18,63.8986,122.7617,scattered clouds,49.57,69,31,5.41
556,Puerto Penasco,MX,2021-05-28 17:18:18,31.3167,-113.5333,clear sky,76.91,66,0,5.01
557,Cairns,AU,2021-05-28 17:17:21,-16.9167,145.7667,overcast clouds,66.15,82,90,3.44
558,Were Ilu,ET,2021-05-28 17:18:18,10.6,39.4333,clear sky,56.8,45,5,8.72
559,Komsomolskiy,UZ,2021-05-28 17:18:19,40.4272,71.7189,clear sky,79.52,31,1,4.61
560,Jonesboro,US,2021-05-28 17:17:46,35.8423,-90.7043,overcast clouds,75.67,83,90,10.0
561,Cape Coast,GH,2021-05-28 17:18:19,5.1053,-1.2466,broken clouds,83.7,73,81,11.48
562,Tromso,NO,2021-05-28 17:16:15,69.6496,18.957,broken clouds,45.37,70,75,1.99
563,Basoko,CD,2021-05-28 17:18:20,1.2391,23.616,light rain,73.99,88,94,6.44
564,Rosario Do Sul,BR,2021-05-28 17:18:22,-30.2583,-54.9142,moderate rain,63.57,99,100,5.06
565,Velika Gorica,HR,2021-05-28 17:18:22,45.7125,16.0756,clear sky,66.78,55,0,1.14
566,Suksun,RU,2021-05-28 17:18:22,57.1431,57.3949,broken clouds,59.41,62,71,4.41
567,Teberda,RU,2021-05-28 17:18:23,43.4456,41.7448,few clouds,54.91,85,16,5.14
568,Port Hardy,CA,2021-05-28 17:15:37,50.6996,-127.4199,broken clouds,50.18,81,75,6.91
569,Colares,PT,2021-05-28 17:18:23,38.7992,-9.4469,few clouds,80.28,46,20,17.58
570,Baghmara,IN,2021-05-28 17:18:23,23.795,86.2085,few clouds,83.89,69,19,9.98
571,Rumoi,JP,2021-05-28 17:18:24,43.9344,141.6428,light rain,51.46,94,100,9.33
572,Alvorada,BR,2021-05-28 17:18:25,-12.48,-49.1247,scattered clouds,95.56,25,36,6.76
573,Shizuishan,CN,2021-05-28 17:18:25,39.2333,106.7694,broken clouds,73.36,14,63,10.67
574,Half Moon Bay,US,2021-05-28 17:18:25,37.4636,-122.4286,overcast clouds,71.11,73,90,4.61
575,Ilo,PE,2021-05-28 17:18:26,-17.6394,-71.3375,clear sky,68.86,78,0,6.91
576,Vagay,RU,2021-05-28 17:18:26,57.9375,69.0217,overcast clouds,54.43,62,95,4.59
577,Bilokurakyne,UA,2021-05-28 17:18:26,49.5341,38.7307,light rain,66.7,81,58,6.31
578,Palmer,US,2021-05-28 17:16:23,42.1584,-72.3287,overcast clouds,64.67,44,90,1.99
579,Caninde De Sao Francisco,BR,2021-05-28 17:18:27,-9.66,-37.7894,overcast clouds,83.95,47,87,7.34
580,Gizycko,PL,2021-05-28 17:18:27,54.0381,21.7644,broken clouds,55.18,90,56,9.13
581,Ozinki,RU,2021-05-28 17:18:28,51.1786,49.6769,light rain,69.33,74,94,1.54
582,Sigli,ID,2021-05-28 17:18:28,5.3848,95.9609,overcast clouds,77.9,88,100,8.57
583,Santa Maria,BR,2021-05-28 17:16:07,-29.6842,-53.8069,moderate rain,63.86,98,100,3.71
584,Nurobod,UZ,2021-05-28 17:18:29,40.9056,69.8023,clear sky,81.45,34,1,3.49
585,Nong Bua,TH,2021-05-28 17:18:29,15.8646,100.5858,overcast clouds,81.81,81,91,5.41
586,Yarada,IN,2021-05-28 17:18:29,17.65,83.2667,scattered clouds,88.12,84,40,9.91
587,Mapastepec,MX,2021-05-28 17:16:59,15.4333,-92.9,overcast clouds,89.46,59,93,5.17
588,Jaguaquara,BR,2021-05-28 17:18:11,-13.5306,-39.9708,clear sky,81.32,39,6,7.99
589,Pyapon,MM,2021-05-28 17:18:30,16.2833,95.6833,moderate rain,83.28,78,98,4.79
590,Geraldton,AU,2021-05-28 17:18:30,-28.7667,114.6,broken clouds,64.81,94,75,14.9
591,Gazanjyk,TM,2021-05-28 17:18:31,39.2446,55.5154,clear sky,89.33,26,0,5.97
592,Santa Isabel Do Rio Negro,BR,2021-05-28 17:18:31,-0.4139,-65.0192,scattered clouds,82.42,86,39,3.27
593,Lasa,IT,2021-05-28 17:18:31,46.6166,10.7002,broken clouds,70.68,69,73,3.85
594,Alta Floresta,BR,2021-05-28 17:18:32,-9.8756,-56.0861,clear sky,93.02,36,0,5.75
595,Saint-Louis,SN,2021-05-28 17:18:32,16.3333,-15.0,clear sky,106.36,10,5,12.08
596,Quatre Cocos,MU,2021-05-28 17:18:32,-20.2078,57.7625,scattered clouds,73.09,87,34,8.79
597,Amiens,FR,2021-05-28 17:18:33,49.9,2.3,broken clouds,68.45,65,84,6.02
598,Plettenberg Bay,ZA,2021-05-28 17:18:33,-34.0527,23.3716,light rain,61.16,76,1,10.78
599,Orlik,RU,2021-05-28 17:18:33,52.5178,99.825,broken clouds,40.86,85,76,5.41
600,Port Augusta,AU,2021-05-28 17:18:34,-32.5,137.7667,overcast clouds,53.74,66,100,4.74
601,Saint-Agapit,CA,2021-05-28 17:18:34,46.5629,-71.4352,scattered clouds,56.34,46,30,8.59
602,Merauke,ID,2021-05-28 17:18:34,-8.4667,140.3333,overcast clouds,76.15,86,86,13.49
603,Idrinskoye,RU,2021-05-28 17:18:35,54.3708,92.1358,overcast clouds,39.45,84,88,1.9
604,Iberia,US,2021-05-28 17:18:35,29.9502,-91.7507,scattered clouds,79.99,65,50,8.7
605,Villa Carlos Paz,AR,2021-05-28 17:18:35,-31.4241,-64.4978,overcast clouds,72.05,47,87,8.99
606,Durango,MX,2021-05-28 17:15:28,24.8333,-104.8333,clear sky,81.39,16,5,5.5
607,Zhangye,CN,2021-05-28 17:18:36,38.9342,100.4517,overcast clouds,73.29,17,97,8.75
608,Henties Bay,NA,2021-05-28 17:18:36,-22.116,14.2845,clear sky,60.85,76,2,10.89
609,Beira,MZ,2021-05-28 17:18:37,-19.8436,34.8389,clear sky,68.09,77,0,8.43
610,Marzuq,YE,2021-05-28 17:18:37,14.4,46.4667,broken clouds,83.84,34,64,8.48
611,Quelimane,MZ,2021-05-28 17:18:37,-17.8786,36.8883,few clouds,71.55,78,20,4.61
612,Mana,GF,2021-05-28 17:18:38,5.6592,-53.7767,overcast clouds,79.43,89,99,9.1
613,Kodinsk,RU,2021-05-28 17:18:38,58.6881,99.1844,overcast clouds,37.63,96,100,10.8
614,Gizo,SB,2021-05-28 17:18:38,-8.103,156.8419,moderate rain,77.56,89,100,4.23
615,Nagua,DO,2021-05-28 17:18:39,19.3832,-69.8474,scattered clouds,90.45,74,40,9.44
616,Zyryanka,RU,2021-05-28 17:18:39,65.75,150.85,scattered clouds,43.88,58,37,9.35
617,Oksfjord,NO,2021-05-28 17:18:39,70.2396,22.3479,overcast clouds,39.27,87,100,9.75
618,Texarkana,US,2021-05-28 17:18:40,33.4251,-94.0477,scattered clouds,80.74,68,40,7.0
619,Eydhafushi,MV,2021-05-28 17:18:40,5.1033,73.0708,broken clouds,83.97,72,64,21.36
620,Shubarkuduk,KZ,2021-05-28 17:18:40,49.1447,56.4872,overcast clouds,70.72,60,100,6.76
621,Agadez,NE,2021-05-28 17:18:41,19.75,10.25,scattered clouds,100.09,5,37,5.21
622,Wanning,CN,2021-05-28 17:18:41,18.8003,110.3967,overcast clouds,81.95,84,100,10.16
623,Petatlan,MX,2021-05-28 17:18:42,17.5167,-101.2667,overcast clouds,89.4,43,91,6.76
624,Concarneau,FR,2021-05-28 17:18:42,47.875,-3.9225,broken clouds,71.06,74,63,6.71
625,Dicabisagan,PH,2021-05-28 17:18:42,17.0818,122.4157,few clouds,80.37,84,21,4.59
626,Gidole,ET,2021-05-28 17:16:15,5.65,37.3667,scattered clouds,57.18,81,32,3.51
627,Selkirk,CA,2021-05-28 17:15:08,50.1436,-96.8845,clear sky,61.41,44,6,14.0
628,Yerbogachen,RU,2021-05-28 17:18:43,61.2767,108.0108,broken clouds,49.82,65,74,7.67
629,Chara,RU,2021-05-28 17:18:43,56.9064,118.2631,overcast clouds,46.08,85,100,3.65
630,Sorland,NO,2021-05-28 17:18:44,67.667,12.6934,few clouds,44.67,76,12,6.33
631,Portland,US,2021-05-28 17:15:08,45.5234,-122.6762,broken clouds,60.48,70,75,1.99
632,Sauda,NO,2021-05-28 17:18:44,59.6506,6.3542,clear sky,57.67,47,5,2.98
633,Barra Da Estiva,BR,2021-05-28 17:18:44,-13.6261,-41.3269,clear sky,79.29,32,6,10.13
634,Rorvik,NO,2021-05-28 17:18:45,64.8621,11.2373,broken clouds,49.98,66,75,6.91
635,Maceio,BR,2021-05-28 17:18:45,-9.6658,-35.7353,broken clouds,83.64,61,75,10.42
636,Innisfail,AU,2021-05-28 17:15:08,-17.5333,146.0333,few clouds,63.27,86,15,5.21
637,Cap-Aux-Meules,CA,2021-05-28 17:18:46,47.3821,-61.8597,broken clouds,42.82,52,75,21.85
638,Stillwater,US,2021-05-28 17:18:46,36.1156,-97.0584,clear sky,69.78,69,1,4.0
639,Beringovskiy,RU,2021-05-28 17:18:46,63.05,179.3167,broken clouds,29.59,91,67,10.58
640,Maryville,US,2021-05-28 17:17:56,35.7565,-83.9705,overcast clouds,81.73,74,90,3.0
641,Bismarck,US,2021-05-28 17:18:47,46.8083,-100.7837,clear sky,55.87,60,1,21.85
642,Krasnoselkup,RU,2021-05-28 17:18:47,65.7,82.4667,overcast clouds,31.12,75,97,21.27
643,Xiaoshi,CN,2021-05-28 17:18:47,41.2971,124.1209,broken clouds,50.02,92,55,1.7
644,Tucupita,VE,2021-05-28 17:18:48,9.0622,-62.051,broken clouds,82.8,77,68,5.66
645,Sartell,US,2021-05-28 17:18:48,45.6216,-94.2069,clear sky,54.45,44,1,3.0
646,Kuusamo,FI,2021-05-28 17:18:48,65.9667,29.1833,few clouds,41.04,45,20,9.22
647,Anniston,US,2021-05-28 17:18:49,33.6598,-85.8316,few clouds,81.97,65,20,10.36
648,Goundam,ML,2021-05-28 17:18:49,16.4145,-3.6708,overcast clouds,107.19,10,92,12.24
649,Villarrica,PY,2021-05-28 17:18:49,-25.75,-56.4333,broken clouds,91.44,34,63,16.4
650,Altay,CN,2021-05-28 17:18:50,47.8667,88.1167,clear sky,61.11,40,0,5.57
651,Northam,GB,2021-05-28 17:18:50,51.0333,-4.2167,overcast clouds,63.3,89,100,3.13
652,Kulhudhuffushi,MV,2021-05-28 17:18:50,6.6221,73.07,clear sky,83.8,74,4,21.68
653,Santa Marta,CO,2021-05-28 17:18:00,11.2408,-74.199,overcast clouds,83.39,76,100,13.69
654,Wewak,PG,2021-05-28 17:18:51,-3.5534,143.6268,broken clouds,79.41,84,62,2.26
655,Kenai,US,2021-05-28 17:14:47,60.5544,-151.2583,light rain,48.02,93,90,8.05
656,Wuhan,CN,2021-05-28 17:18:51,30.5833,114.2667,light rain,69.89,74,100,4.36
657,Norrkoping,SE,2021-05-28 17:18:52,58.5942,16.1826,scattered clouds,64.98,59,41,9.22
658,Whitehorse,CA,2021-05-28 17:17:27,60.7161,-135.0538,broken clouds,52.57,40,75,15.01
659,Granadilla De Abona,ES,2021-05-28 17:13:54,28.1188,-16.576,few clouds,66.78,57,20,17.27
660,Garbolovo,RU,2021-05-28 17:18:52,60.3413,30.4955,broken clouds,56.39,72,63,9.62
661,Tremelo,BE,2021-05-28 17:18:52,50.9924,4.7062,clear sky,67.98,55,0,1.99
662,Broome,US,2021-05-28 17:18:53,42.2506,-75.833,light rain,56.01,81,90,4.0
663,Puurmani,EE,2021-05-28 17:18:53,58.5738,26.2878,scattered clouds,59.22,68,48,4.76
664,Andoain,ES,2021-05-28 17:18:54,43.2166,-2.0253,overcast clouds,72.97,77,100,2.01
665,Oktyabrskoye,RU,2021-05-28 17:18:54,43.0645,44.7417,broken clouds,68.14,68,75,1.74
666,Abeche,TD,2021-05-28 17:18:54,13.8292,20.8324,few clouds,98.69,15,21,10.2
667,Tual,ID,2021-05-28 17:18:55,-5.6667,132.75,scattered clouds,81.32,79,27,17.34
668,Gat,IL,2021-05-28 17:18:55,31.61,34.7642,clear sky,77.81,43,0,5.68
669,Lapua,FI,2021-05-28 17:18:55,62.9693,23.0088,clear sky,56.08,46,2,7.45
670,Payo,ID,2021-05-28 17:18:56,-3.7508,103.6372,overcast clouds,73.49,98,100,1.74
671,Adrar,MR,2021-05-28 17:18:56,20.5022,-10.0711,broken clouds,107.78,9,62,5.64
672,Maragogi,BR,2021-05-28 17:18:57,-9.0122,-35.2225,broken clouds,80.94,66,53,11.9
673,Tarakan,ID,2021-05-28 17:18:57,3.3,117.6333,scattered clouds,83.01,72,39,1.9
674,Zomin,UZ,2021-05-28 17:18:57,39.9606,68.3958,broken clouds,79.43,28,66,6.69
675,Yulara,AU,2021-05-28 17:18:58,-25.2406,130.9889,clear sky,42.64,70,0,6.91
676,Salistea De Sus,RO,2021-05-28 17:18:58,47.65,24.35,overcast clouds,66.06,92,100,1.7
677,Tabora,TZ,2021-05-28 17:16:12,-5.0167,32.8,scattered clouds,70.92,59,43,4.14
678,Hay River,CA,2021-05-28 17:15:08,60.8156,-115.7999,broken clouds,46.51,64,65,7.56
679,Damavand,IR,2021-05-28 17:18:59,35.7178,52.065,clear sky,76.84,33,0,0.87
